valid_time_gmt,wspd
2015-04-15 15:53:00,21.0
2015-04-18 08:53:00,21.0
2015-04-20 08:34:00,25.0
2015-04-20 09:07:00,22.0
2015-04-20 09:53:00,24.0
2015-04-20 11:53:00,24.0
2015-04-20 12:53:00,25.0
2015-04-20 14:53:00,21.0
2015-04-20 16:53:00,22.0
2015-04-20 17:53:00,23.0
2015-04-21 08:53:00,23.0
2015-04-21 09:53:00,23.0
2015-04-21 10:53:00,22.0
2015-04-21 11:53:00,31.0
2015-04-21 12:53:00,29.0
2015-04-21 13:53:00,26.0
2015-04-21 14:53:00,28.0
2015-04-21 15:53:00,28.0
2015-04-21 16:53:00,22.0
2015-04-21 17:53:00,21.0
2015-04-22 17:53:00,22.0
2015-04-25 15:53:00,24.0
2015-04-25 16:53:00,21.0
2015-04-26 14:53:00,21.0
2015-04-26 16:53:00,21.0
2015-04-27 11:53:00,21.0
2015-04-30 09:40:00,22.0
2015-04-30 10:35:00,21.0
2015-04-30 11:53:00,21.0
2015-05-03 12:53:00,23.0
2015-05-07 12:53:00,22.0
2015-05-08 16:53:00,23.0
2015-05-11 14:53:00,21.0
2015-05-11 15:33:00,23.0
2015-05-11 16:53:00,24.0
2015-05-12 06:53:00,22.0
2015-05-12 07:45:00,22.0
2015-05-12 08:53:00,25.0
2015-05-12 09:23:00,21.0
2015-05-12 12:53:00,23.0
2015-05-17 13:46:00,23.0
2015-05-17 14:53:00,21.0
2015-05-18 14:53:00,23.0
2015-05-18 15:53:00,21.0
2015-05-18 16:53:00,23.0
2015-05-18 17:53:00,21.0
2015-05-25 07:48:00,24.0
2015-05-25 11:53:00,21.0
2015-05-26 13:12:00,25.0
2015-05-26 17:53:00,23.0
2015-05-27 07:53:00,21.0
2015-05-27 09:29:00,24.0
2015-05-27 10:53:00,22.0
2015-05-30 13:53:00,21.0
2015-05-30 14:53:00,24.0
2015-05-30 15:53:00,23.0
2015-05-30 16:53:00,21.0
2015-05-30 17:53:00,22.0
2015-05-30 18:53:00,22.0
2015-05-30 19:53:00,21.0
2015-05-30 20:53:00,23.0
2015-05-30 21:53:00,22.0
2015-05-31 00:17:00,21.0
2015-05-31 01:53:00,21.0
2015-05-31 12:53:00,22.0
2015-05-31 13:53:00,22.0
2015-06-05 13:53:00,24.0
2015-06-05 15:37:00,24.0
2015-06-10 07:53:00,21.0
2015-06-10 08:53:00,21.0
2015-06-15 16:53:00,24.0
2015-06-18 08:33:00,25.0
2015-06-22 14:53:00,22.0
2015-06-22 17:53:00,21.0
2015-06-22 18:53:00,21.0
2015-07-06 21:15:00,22.0
2015-07-07 12:53:00,21.0
2015-07-07 13:53:00,22.0
2015-07-07 14:53:00,22.0
2015-07-13 06:53:00,21.0
2015-07-13 06:57:00,30.0
2015-07-13 07:00:00,26.0
