valid_time_gmt,uv_index
2010-11-15 11:00:00,-309.0
2010-11-15 11:30:00,-355.0
2010-11-15 12:00:00,-393.0
2010-11-15 12:30:00,-419.0
2010-11-15 13:00:00,-430.0
2010-11-15 13:30:00,-425.0
2010-11-15 14:00:00,-405.0
2010-11-15 14:30:00,-371.0
2010-11-15 15:00:00,-327.0
2010-11-15 15:30:00,-277.0
2010-11-15 16:00:00,-225.0
2010-11-16 10:00:00,-206.0
2010-11-16 10:30:00,-259.0
2010-11-16 11:00:00,-310.0
2010-11-16 11:30:00,-357.0
2010-11-16 12:00:00,-395.0
2010-11-16 12:30:00,-421.0
2010-11-16 13:00:00,-432.0
2010-11-16 13:30:00,-427.0
2010-11-16 14:00:00,-407.0
2010-11-16 14:30:00,-373.0
2010-11-16 15:00:00,-329.0
2010-11-16 15:30:00,-279.0
2010-11-18 10:00:00,-208.0
2010-11-18 10:30:00,-261.0
2010-11-18 11:00:00,-313.0
2010-11-18 11:30:00,-360.0
2010-11-18 12:00:00,-398.0
2010-11-18 12:06:00,-405.0
2010-11-18 12:15:00,-554.0
2010-11-18 12:30:00,-570.0
2010-11-18 13:00:00,-585.0
2010-11-18 13:08:00,-585.0
2010-11-18 13:30:00,-579.0
2010-11-18 14:00:00,-411.0
2010-11-18 14:30:00,-377.0
2010-11-18 14:40:00,-363.0
2010-11-18 15:00:00,-333.0
2010-11-18 15:30:00,-283.0
2010-11-18 16:00:00,-230.0
2010-11-21 10:00:00,-211.0
2010-11-24 10:00:00,-213.0
2010-11-24 10:30:00,-266.0
2010-11-24 11:00:00,-319.0
2010-11-24 11:30:00,-367.0
2010-11-24 12:00:00,-407.0
2010-11-24 12:30:00,-434.0
2010-11-25 10:00:00,-214.0
2010-11-25 10:30:00,-267.0
2010-11-25 11:00:00,-320.0
2010-11-25 11:30:00,-368.0
2010-11-25 11:48:00,-393.0
2010-11-25 11:54:00,-401.0
2010-11-25 12:00:00,-408.0
2010-11-25 12:30:00,-435.0
2010-11-25 12:53:00,-446.0
2010-11-25 13:00:00,-448.0
2010-11-25 13:30:00,-444.0
2010-11-25 14:00:00,-424.0
2010-11-25 14:30:00,-391.0
2010-11-25 15:00:00,-346.0
2010-11-25 15:30:00,-296.0
2010-11-25 15:44:00,-271.0
2010-11-25 15:51:00,-258.0
2010-11-25 16:00:00,-242.0
2010-11-25 16:12:00,-221.0
2010-11-26 09:30:00,-218.0
2010-11-26 10:00:00,-287.0
2010-11-26 10:30:00,-359.0
2010-11-26 11:00:00,-430.0
2010-11-26 11:30:00,-369.0
2010-11-26 12:00:00,-409.0
2010-11-26 12:30:00,-437.0
2010-11-26 13:00:00,-449.0
2010-11-26 13:30:00,-445.0
2010-11-26 13:53:00,-284.0
2010-11-26 14:00:00,-280.0
2010-11-26 14:23:00,-401.0
2010-11-26 14:30:00,-258.0
2010-11-26 15:00:00,-348.0
2010-11-26 15:24:00,-203.0
2010-11-26 15:30:00,-196.0
2010-11-27 10:00:00,-215.0
2010-11-27 10:30:00,-268.0
2010-11-27 11:00:00,-321.0
2010-11-27 11:30:00,-370.0
2010-11-27 12:00:00,-410.0
2010-11-27 12:07:00,-418.0
2010-11-27 12:30:00,-438.0
2010-11-27 13:00:00,-450.0
2010-11-27 13:30:00,-447.0
2010-11-27 14:00:00,-428.0
2010-11-27 14:30:00,-529.0
2010-11-27 15:00:00,-350.0
2010-11-27 15:34:00,-292.0
2010-11-27 16:00:00,-245.0
2010-11-28 10:00:00,-215.0
2010-11-28 10:21:00,-253.0
2010-11-28 10:30:00,-269.0
2010-11-28 11:00:00,-322.0
2010-11-28 11:30:00,-371.0
2010-11-28 11:37:00,-381.0
2010-11-28 12:00:00,-411.0
2010-11-28 12:30:00,-589.0
2010-11-28 13:00:00,-606.0
2010-11-28 13:30:00,-448.0
2010-11-28 14:00:00,-429.0
2010-11-28 14:30:00,-531.0
2010-11-28 15:00:00,-472.0
2010-11-28 15:30:00,-301.0
2010-11-28 16:00:00,-247.0
2010-11-29 10:00:00,-215.0
2010-11-29 10:30:00,-269.0
2010-11-29 11:00:00,-323.0
2010-11-29 11:30:00,-371.0
2010-11-29 12:00:00,-412.0
2010-11-29 12:30:00,-440.0
2010-11-29 13:00:00,-453.0
2010-11-29 13:30:00,-450.0
2010-11-29 14:00:00,-431.0
2010-11-29 14:30:00,-397.0
2010-11-29 15:00:00,-353.0
2010-11-29 15:30:00,-302.0
2010-11-29 16:00:00,-249.0
2010-11-29 16:30:00,-195.0
2010-11-30 10:00:00,-216.0
2010-11-30 13:00:00,-299.0
2010-11-30 13:30:00,-297.0
2010-11-30 14:00:00,-432.0
2010-11-30 14:30:00,-399.0
2010-11-30 15:00:00,-355.0
2010-11-30 15:30:00,-304.0
2010-11-30 16:00:00,-250.0
2010-11-30 16:30:00,-197.0
2010-12-01 10:00:00,-216.0
2010-12-01 10:30:00,-270.0
2010-12-01 11:00:00,-339.0
2010-12-01 11:30:00,-391.0
2010-12-01 12:00:00,-433.0
2010-12-01 12:30:00,-463.0
2010-12-01 13:00:00,-478.0
2010-12-01 13:30:00,-475.0
2010-12-01 14:00:00,-455.0
2010-12-01 14:30:00,-420.0
2010-12-01 15:00:00,-374.0
2010-12-01 15:30:00,-321.0
2010-12-01 16:00:00,-264.0
2010-12-01 16:15:00,-316.0
2010-12-01 16:30:00,-279.0
2010-12-01 17:00:00,-208.0
2010-12-02 10:00:00,-227.0
2010-12-02 10:30:00,-283.0
2010-12-02 11:00:00,-340.0
2010-12-02 11:30:00,-391.0
2010-12-02 12:00:00,-434.0
2010-12-02 12:30:00,-306.0
2010-12-02 13:00:00,-315.0
2010-12-02 13:30:00,-313.0
2010-12-02 14:00:00,-456.0
2010-12-02 14:20:00,-435.0
2010-12-02 14:24:00,-430.0
2010-12-02 14:29:00,-423.0
2010-12-02 14:35:00,-415.0
2010-12-02 14:48:00,-395.0
2010-12-02 15:00:00,-376.0
2010-12-02 15:30:00,-322.0
2010-12-02 16:00:00,-266.0
2010-12-02 16:30:00,-209.0
2010-12-03 10:00:00,-227.0
2010-12-03 10:30:00,-284.0
2010-12-03 11:00:00,-340.0
2010-12-03 11:30:00,-392.0
2010-12-03 12:00:00,-435.0
2010-12-03 12:30:00,-465.0
2010-12-03 12:44:00,-474.0
2010-12-03 13:00:00,-480.0
2010-12-03 13:16:00,-481.0
2010-12-03 13:30:00,-314.0
2010-12-03 14:30:00,-279.0
2010-12-03 15:00:00,-249.0
2010-12-03 15:30:00,-213.0
2010-12-03 16:00:00,-267.0
2010-12-03 16:30:00,-211.0
2010-12-04 11:30:00,-258.0
2010-12-04 12:00:00,-435.0
2010-12-04 12:30:00,-466.0
2010-12-04 13:00:00,-481.0
2010-12-04 13:30:00,-315.0
2010-12-05 09:30:00,-232.0
2010-12-05 10:00:00,-304.0
2010-12-05 10:30:00,-381.0
2010-12-05 11:00:00,-457.0
2010-12-05 11:30:00,-526.0
2010-12-05 12:00:00,-436.0
2010-12-05 12:30:00,-467.0
2010-12-05 15:00:00,-251.0
2010-12-05 15:30:00,-215.0
2010-12-06 10:00:00,-227.0
2010-12-06 10:30:00,-284.0
2010-12-06 11:00:00,-340.0
2010-12-06 11:30:00,-393.0
2010-12-06 12:00:00,-436.0
2010-12-06 12:30:00,-467.0
2010-12-06 13:00:00,-482.0
2010-12-06 14:00:00,-462.0
2010-12-06 14:30:00,-428.0
2010-12-06 15:00:00,-382.0
2010-12-06 15:30:00,-329.0
2010-12-06 16:00:00,-272.0
2010-12-06 16:30:00,-215.0
2010-12-07 11:30:00,-393.0
2010-12-07 12:00:00,-436.0
2010-12-07 12:10:00,-448.0
2010-12-07 12:30:00,-468.0
2010-12-07 13:00:00,-483.0
2010-12-07 13:30:00,-482.0
2010-12-07 13:49:00,-472.0
2010-12-07 13:56:00,-467.0
2010-12-07 14:00:00,-463.0
2010-12-07 14:30:00,-429.0
2010-12-07 15:00:00,-384.0
2010-12-07 15:30:00,-330.0
2010-12-07 15:41:00,-310.0
2010-12-07 16:00:00,-273.0
2010-12-07 16:16:00,-243.0
2010-12-07 16:30:00,-217.0
2010-12-08 10:00:00,-227.0
2010-12-08 10:28:00,-280.0
2010-12-08 10:40:00,-303.0
2010-12-08 11:00:00,-340.0
2010-12-08 11:10:00,-359.0
2010-12-08 11:30:00,-393.0
2010-12-08 12:00:00,-437.0
2010-12-08 12:21:00,-460.0
2010-12-08 12:30:00,-468.0
2010-12-08 12:40:00,-475.0
2010-12-08 13:00:00,-484.0
2010-12-08 13:30:00,-483.0
2010-12-08 14:00:00,-464.0
2010-12-08 14:30:00,-431.0
2010-12-08 15:00:00,-517.0
2010-12-08 15:30:00,-332.0
2010-12-08 16:00:00,-275.0
2010-12-08 16:30:00,-218.0
2010-12-09 10:30:00,-283.0
2010-12-09 11:00:00,-224.0
2010-12-09 11:30:00,-259.0
2010-12-09 12:00:00,-437.0
2010-12-09 12:30:00,-469.0
2010-12-09 13:00:00,-485.0
2010-12-09 13:30:00,-484.0
2010-12-09 14:00:00,-465.0
2010-12-09 14:30:00,-432.0
2010-12-09 15:00:00,-387.0
2010-12-09 15:30:00,-333.0
2010-12-09 16:30:00,-219.0
2010-12-10 10:00:00,-226.0
2010-12-10 10:30:00,-283.0
2010-12-10 11:00:00,-340.0
2010-12-10 11:30:00,-393.0
2010-12-10 12:00:00,-437.0
2010-12-10 15:30:00,-335.0
2010-12-10 16:00:00,-278.0
2010-12-10 16:30:00,-221.0
2010-12-11 10:30:00,-283.0
2010-12-11 11:00:00,-340.0
2010-12-11 11:15:00,-367.0
2010-12-11 11:30:00,-393.0
2010-12-11 11:39:00,-407.0
2010-12-11 12:00:00,-437.0
2010-12-11 12:19:00,-459.0
2010-12-11 12:30:00,-469.0
2010-12-11 13:00:00,-486.0
2010-12-11 13:30:00,-485.0
2010-12-11 14:00:00,-468.0
2010-12-11 14:24:00,-442.0
2010-12-11 14:30:00,-435.0
2010-12-11 15:00:00,-389.0
2010-12-11 15:22:00,-351.0
2010-12-11 15:30:00,-336.0
2010-12-12 10:00:00,-225.0
2010-12-12 10:30:00,-283.0
2010-12-12 11:00:00,-340.0
2010-12-12 11:30:00,-393.0
2010-12-12 12:00:00,-288.0
2010-12-12 12:30:00,-470.0
2010-12-12 13:00:00,-486.0
2010-12-12 13:30:00,-320.0
2010-12-12 14:00:00,-469.0
2010-12-12 14:30:00,-436.0
2010-12-12 14:58:00,-259.0
2010-12-12 15:00:00,-257.0
2010-12-12 15:13:00,-243.0
2010-12-12 15:30:00,-337.0
2010-12-12 16:00:00,-280.0
2010-12-12 16:30:00,-223.0
2010-12-13 10:30:00,-282.0
2010-12-13 11:00:00,-339.0
2010-12-13 11:30:00,-392.0
2010-12-13 12:00:00,-437.0
2010-12-13 12:30:00,-470.0
2010-12-15 10:14:00,-251.0
2010-12-15 11:40:00,-408.0
2010-12-15 14:30:00,-289.0
2010-12-15 15:00:00,-394.0
2010-12-15 15:11:00,-376.0
2010-12-15 15:13:00,-372.0
2010-12-15 15:30:00,-341.0
2010-12-15 16:00:00,-284.0
2010-12-15 16:30:00,-227.0
2010-12-15 17:00:00,-231.0
2010-12-16 10:30:00,-281.0
2010-12-16 11:00:00,-338.0
2010-12-16 11:30:00,-258.0
2010-12-17 15:30:00,-344.0
2010-12-17 15:50:00,-306.0
2010-12-17 16:00:00,-287.0
2010-12-17 16:30:00,-229.0
2010-12-18 10:00:00,-222.0
2010-12-18 10:30:00,-280.0
2010-12-18 11:00:00,-337.0
2010-12-18 11:30:00,-391.0
2010-12-18 12:00:00,-436.0
2010-12-18 12:30:00,-310.0
2010-12-18 13:00:00,-488.0
2010-12-18 13:22:00,-491.0
2010-12-18 13:30:00,-489.0
2010-12-18 14:00:00,-473.0
2010-12-18 14:30:00,-442.0
2010-12-18 15:00:00,-398.0
2010-12-18 15:30:00,-227.0
2010-12-18 16:30:00,-230.0
2010-12-19 10:00:00,-222.0
2010-12-19 10:30:00,-279.0
2010-12-19 11:00:00,-336.0
2010-12-19 11:30:00,-390.0
2010-12-19 11:51:00,-423.0
2010-12-19 12:00:00,-436.0
2010-12-19 12:23:00,-463.0
2010-12-19 12:30:00,-470.0
2010-12-19 13:00:00,-488.0
2010-12-19 13:30:00,-490.0
2010-12-19 14:00:00,-474.0
2010-12-19 14:30:00,-443.0
2010-12-19 15:00:00,-399.0
2010-12-19 15:21:00,-362.0
2010-12-19 15:30:00,-346.0
2010-12-19 16:00:00,-289.0
2010-12-19 16:16:00,-258.0
2010-12-19 16:30:00,-231.0
2010-12-20 10:00:00,-221.0
2010-12-20 10:30:00,-278.0
2010-12-20 11:00:00,-336.0
2010-12-20 11:30:00,-389.0
2010-12-20 12:00:00,-435.0
2010-12-20 12:30:00,-470.0
2010-12-20 13:00:00,-488.0
2010-12-20 13:30:00,-490.0
2010-12-20 14:00:00,-475.0
2010-12-20 14:30:00,-443.0
2010-12-20 15:00:00,-399.0
2010-12-20 15:30:00,-347.0
2010-12-20 16:00:00,-290.0
2010-12-20 16:30:00,-232.0
2010-12-21 10:00:00,-220.0
2010-12-21 10:30:00,-277.0
2010-12-21 11:00:00,-335.0
2010-12-21 11:30:00,-389.0
2010-12-21 12:00:00,-435.0
2010-12-21 12:30:00,-469.0
2010-12-21 13:00:00,-488.0
2010-12-21 13:30:00,-490.0
2010-12-21 13:45:00,-485.0
2010-12-21 14:00:00,-475.0
2010-12-21 14:30:00,-444.0
2010-12-21 15:00:00,-400.0
2010-12-21 15:30:00,-348.0
2010-12-21 16:00:00,-291.0
2010-12-21 16:30:00,-233.0
2010-12-23 10:00:00,-218.0
2010-12-23 10:30:00,-276.0
2010-12-23 11:00:00,-333.0
2010-12-23 11:30:00,-387.0
2010-12-23 12:00:00,-434.0
2010-12-23 12:30:00,-469.0
2010-12-23 13:00:00,-488.0
2010-12-23 13:30:00,-491.0
2010-12-23 13:48:00,-484.0
2010-12-23 14:00:00,-476.0
2010-12-23 14:30:00,-445.0
2010-12-23 15:00:00,-402.0
2010-12-23 15:30:00,-350.0
2010-12-23 16:00:00,-293.0
2010-12-23 16:30:00,-235.0
2010-12-26 10:00:00,-216.0
2010-12-26 10:30:00,-273.0
2010-12-26 11:00:00,-330.0
2010-12-26 11:30:00,-385.0
2010-12-26 12:00:00,-432.0
2010-12-26 12:30:00,-467.0
2010-12-26 13:00:00,-487.0
2010-12-26 13:30:00,-491.0
2010-12-26 13:45:00,-486.0
2010-12-26 14:00:00,-477.0
2010-12-26 14:30:00,-447.0
2010-12-26 15:00:00,-404.0
2010-12-26 15:30:00,-352.0
2010-12-26 16:00:00,-295.0
2010-12-26 16:30:00,-238.0
2010-12-27 10:00:00,-215.0
2010-12-27 10:30:00,-272.0
2010-12-27 11:00:00,-329.0
2010-12-27 11:08:00,-344.0
2010-12-27 11:30:00,-384.0
2010-12-27 12:00:00,-431.0
2010-12-27 12:30:00,-467.0
2010-12-27 12:46:00,-480.0
2010-12-27 13:00:00,-487.0
2010-12-27 13:30:00,-491.0
2010-12-27 14:00:00,-477.0
2010-12-27 14:30:00,-447.0
2010-12-27 15:00:00,-405.0
2010-12-27 15:30:00,-353.0
2010-12-27 16:00:00,-296.0
2010-12-27 16:30:00,-238.0
2011-01-01 10:00:00,-209.0
2011-01-01 10:30:00,-266.0
2011-01-01 11:00:00,-359.0
2011-01-01 11:30:00,-420.0
2011-01-01 12:00:00,-473.0
2011-01-01 13:30:00,-543.0
2011-01-01 14:00:00,-529.0
2011-01-01 15:00:00,-451.0
2011-01-02 10:00:00,-231.0
2011-01-02 10:30:00,-294.0
2011-01-02 11:00:00,-358.0
2011-01-02 11:30:00,-419.0
2011-01-02 12:00:00,-472.0
2011-01-02 12:30:00,-512.0
2011-01-02 13:00:00,-537.0
2011-01-02 13:30:00,-357.0
2011-01-02 14:00:00,-349.0
2011-01-02 14:33:00,-494.0
2011-01-02 15:00:00,-297.0
2011-01-02 15:30:00,-260.0
2011-01-03 10:00:00,-230.0
2011-01-03 10:30:00,-292.0
2011-01-03 11:00:00,-356.0
2011-01-03 11:30:00,-417.0
2011-01-03 12:00:00,-470.0
2011-01-03 12:30:00,-511.0
2011-01-03 13:00:00,-353.0
2011-01-03 13:30:00,-357.0
2011-01-03 14:00:00,-348.0
2011-01-03 14:30:00,-328.0
2011-01-03 15:00:00,-297.0
2011-01-03 15:30:00,-260.0
2011-01-03 16:00:00,-219.0
2011-01-04 11:00:00,-234.0
2011-01-04 11:30:00,-274.0
2011-01-04 12:00:00,-309.0
2011-01-04 12:30:00,-510.0
2011-01-04 13:00:00,-353.0
2011-01-04 13:30:00,-357.0
2011-01-04 15:00:00,-298.0
2011-01-04 16:00:00,-219.0
2011-01-05 10:00:00,-227.0
2011-01-05 10:30:00,-289.0
2011-01-05 11:00:00,-353.0
2011-01-05 11:30:00,-414.0
2011-01-05 12:00:00,-468.0
2011-01-05 12:30:00,-509.0
2011-01-05 13:00:00,-534.0
2011-01-05 13:30:00,-541.0
2011-01-05 14:00:00,-528.0
2011-01-05 14:30:00,-498.0
2011-01-05 15:00:00,-452.0
2011-01-05 15:30:00,-396.0
2011-01-05 16:00:00,-333.0
2011-01-05 16:30:00,-269.0
2011-01-05 17:00:00,-208.0
2011-01-09 09:30:00,-219.0
2011-01-09 10:00:00,-296.0
2011-01-09 11:00:00,-465.0
2011-01-09 11:30:00,-547.0
2011-01-09 12:00:00,-462.0
2011-01-09 12:30:00,-504.0
2011-01-09 13:00:00,-530.0
2011-01-09 13:30:00,-537.0
2011-01-09 14:00:00,-526.0
2011-01-09 14:30:00,-496.0
2011-01-09 15:00:00,-451.0
2011-01-09 15:30:00,-396.0
2011-01-09 16:00:00,-334.0
2011-01-09 16:30:00,-270.0
2011-01-09 17:00:00,-208.0
2011-01-10 09:50:00,-199.0
2011-01-10 10:00:00,-219.0
2011-01-10 10:30:00,-281.0
2011-01-10 10:50:00,-324.0
2011-01-10 11:00:00,-345.0
2011-01-10 11:30:00,-406.0
2011-01-10 12:00:00,-460.0
2011-01-10 12:30:00,-502.0
2011-01-10 13:00:00,-529.0
2011-01-10 13:30:00,-536.0
2011-01-10 14:00:00,-525.0
2011-01-10 14:30:00,-496.0
2011-01-10 15:00:00,-451.0
2011-01-10 15:30:00,-395.0
2011-01-10 16:00:00,-334.0
2011-01-10 16:17:00,-298.0
2011-01-10 16:30:00,-270.0
2011-01-10 17:00:00,-208.0
2011-01-11 10:00:00,-218.0
2011-01-11 10:30:00,-280.0
2011-01-11 11:00:00,-343.0
2011-01-11 11:30:00,-404.0
2011-01-11 12:00:00,-458.0
2011-01-11 12:30:00,-501.0
2011-01-11 12:56:00,-525.0
2011-01-11 13:00:00,-527.0
2011-01-11 13:15:00,-534.0
2011-01-11 13:17:00,-534.0
2011-01-11 13:30:00,-535.0
2011-01-11 14:00:00,-524.0
2011-01-11 14:30:00,-495.0
2011-01-11 15:00:00,-451.0
2011-01-11 15:30:00,-395.0
2011-01-11 16:00:00,-334.0
2011-01-11 16:30:00,-270.0
2011-01-11 17:00:00,-208.0
2011-01-12 10:00:00,-216.0
2011-01-12 10:08:00,-232.0
2011-01-12 10:54:00,-329.0
2011-01-12 11:00:00,-341.0
2011-01-12 11:17:00,-376.0
2011-01-12 11:30:00,-402.0
2011-01-12 12:00:00,-456.0
2011-01-12 12:10:00,-472.0
2011-01-12 12:30:00,-499.0
2011-01-12 13:00:00,-526.0
2011-01-12 13:30:00,-534.0
2011-01-12 14:00:00,-523.0
2011-01-12 14:37:00,-485.0
2011-01-12 15:00:00,-450.0
2011-01-12 15:20:00,-414.0
2011-01-12 15:30:00,-395.0
2011-01-12 15:42:00,-371.0
2011-01-12 15:51:00,-352.0
2011-01-12 16:00:00,-333.0
2011-01-12 16:30:00,-270.0
2011-01-12 17:00:00,-208.0
2011-01-13 10:00:00,-214.0
2011-01-13 10:30:00,-371.0
2011-01-13 10:53:00,-436.0
2011-01-13 11:00:00,-455.0
2011-01-13 11:30:00,-537.0
2011-01-13 12:00:00,-610.0
2011-01-13 12:30:00,-667.0
2011-01-13 13:00:00,-703.0
2011-01-13 13:30:00,-715.0
2011-01-13 14:00:00,-701.0
2011-01-13 14:30:00,-662.0
2011-01-13 15:00:00,-603.0
2011-01-13 15:30:00,-529.0
2011-01-13 16:00:00,-447.0
2011-01-13 16:30:00,-270.0
2011-01-13 17:00:00,-279.0
2011-01-13 17:30:00,-204.0
2011-01-14 10:00:00,-285.0
2011-01-14 10:30:00,-274.0
2011-01-14 11:00:00,-338.0
2011-01-14 11:30:00,-399.0
2011-01-14 12:00:00,-453.0
2011-01-14 12:30:00,-496.0
2011-01-14 13:00:00,-523.0
2011-01-14 13:30:00,-532.0
2011-01-14 13:48:00,-528.0
2011-01-14 14:00:00,-521.0
2011-01-14 14:30:00,-493.0
2011-01-14 15:00:00,-449.0
2011-01-14 15:30:00,-394.0
2011-01-14 16:00:00,-219.0
2011-01-16 14:30:00,-323.0
2011-01-16 15:00:00,-295.0
2011-01-16 15:30:00,-259.0
2011-01-17 10:00:00,-208.0
2011-01-17 10:30:00,-269.0
2011-01-17 11:00:00,-332.0
2011-01-17 11:30:00,-393.0
2011-01-17 12:00:00,-447.0
2011-01-17 12:30:00,-490.0
2011-01-17 13:00:00,-518.0
2011-01-17 13:30:00,-527.0
2011-01-17 14:00:00,-518.0
2011-01-17 14:38:00,-480.0
2011-01-17 15:00:00,-447.0
2011-01-17 15:30:00,-392.0
2011-01-17 16:00:00,-331.0
2011-01-17 16:30:00,-268.0
2011-01-17 17:00:00,-207.0
2011-01-18 09:30:00,-201.0
2011-01-18 10:00:00,-276.0
2011-01-18 10:30:00,-267.0
2011-01-18 11:00:00,-330.0
2011-01-18 11:30:00,-391.0
2011-01-18 12:00:00,-445.0
2011-01-18 12:30:00,-488.0
2011-01-18 13:00:00,-516.0
2011-01-18 13:30:00,-526.0
2011-01-18 14:00:00,-516.0
2011-01-18 15:00:00,-446.0
2011-01-18 15:30:00,-392.0
2011-01-18 16:00:00,-331.0
2011-01-18 16:30:00,-268.0
2011-01-18 17:00:00,-207.0
2011-01-19 10:00:00,-204.0
2011-01-19 10:30:00,-265.0
2011-01-19 11:00:00,-328.0
2011-01-19 11:30:00,-389.0
2011-01-19 12:00:00,-443.0
2011-01-19 12:30:00,-486.0
2011-01-19 13:00:00,-514.0
2011-01-19 13:30:00,-524.0
2011-01-19 14:00:00,-515.0
2011-01-19 14:30:00,-487.0
2011-01-19 15:00:00,-293.0
2011-01-19 15:30:00,-257.0
2011-01-20 12:00:00,-441.0
2011-01-20 12:30:00,-484.0
2011-01-20 13:00:00,-512.0
2011-01-22 10:00:00,-199.0
2011-01-22 10:30:00,-259.0
2011-01-22 11:00:00,-321.0
2011-01-22 11:30:00,-382.0
2011-01-22 12:00:00,-436.0
2011-01-22 12:30:00,-480.0
2011-01-22 13:00:00,-508.0
2011-01-22 13:30:00,-519.0
2011-01-22 14:00:00,-336.0
2011-01-24 10:00:00,-195.0
2011-01-24 10:30:00,-255.0
2011-01-24 11:00:00,-317.0
2011-01-24 11:30:00,-378.0
2011-01-24 12:00:00,-432.0
2011-01-24 12:30:00,-475.0
2011-01-24 12:48:00,-495.0
2011-01-24 13:00:00,-504.0
2011-01-24 13:30:00,-515.0
2011-01-24 14:00:00,-506.0
2011-01-24 14:30:00,-480.0
2011-01-24 15:00:00,-438.0
2011-01-24 15:30:00,-385.0
2011-01-24 16:00:00,-325.0
2011-01-25 16:00:00,-324.0
2011-01-26 10:30:00,-251.0
2011-01-26 11:00:00,-313.0
2011-01-26 11:30:00,-373.0
2011-01-26 12:00:00,-427.0
2011-01-26 12:30:00,-471.0
2011-01-26 13:00:00,-499.0
2011-01-26 13:30:00,-510.0
2011-01-26 14:00:00,-503.0
2011-01-26 14:30:00,-477.0
2011-01-26 15:00:00,-435.0
2011-01-26 15:30:00,-382.0
2011-01-26 16:00:00,-323.0
2011-01-26 16:30:00,-261.0
2011-01-26 17:00:00,-201.0
2011-02-02 10:30:00,-240.0
2011-02-02 11:00:00,-301.0
2011-02-02 11:30:00,-361.0
2011-02-02 12:00:00,-416.0
2011-02-02 12:30:00,-460.0
2011-02-02 13:00:00,-489.0
2011-02-02 13:30:00,-501.0
2011-02-02 14:00:00,-494.0
2011-02-02 14:30:00,-469.0
2011-02-02 15:00:00,-282.0
2011-02-02 15:30:00,-248.0
2011-02-02 16:00:00,-209.0
2011-02-02 16:30:00,-256.0
2011-02-02 17:00:00,-196.0
2011-02-03 10:00:00,-241.0
2011-02-03 10:30:00,-319.0
2011-02-03 11:00:00,-401.0
2011-02-03 11:30:00,-481.0
2011-02-03 12:00:00,-554.0
2011-02-03 12:30:00,-613.0
2011-02-03 13:00:00,-652.0
2011-02-03 13:30:00,-668.0
2011-02-03 14:00:00,-491.0
2011-02-03 14:30:00,-466.0
2011-02-03 15:00:00,-426.0
2011-02-03 16:00:00,-207.0
2011-02-04 11:00:00,-297.0
2011-02-04 11:30:00,-356.0
2011-02-04 12:00:00,-410.0
2011-02-04 12:30:00,-454.0
2011-02-04 13:00:00,-484.0
2011-02-04 13:30:00,-495.0
2011-02-04 14:00:00,-489.0
2011-02-04 14:03:00,-487.0
2011-02-04 14:30:00,-464.0
2011-02-04 14:48:00,-441.0
2011-02-04 15:00:00,-424.0
2011-02-04 15:30:00,-372.0
2011-02-04 16:00:00,-313.0
2011-02-05 09:47:00,-204.0
2011-02-05 10:00:00,-235.0
2011-02-05 10:30:00,-234.0
2011-02-05 11:00:00,-294.0
2011-02-05 11:25:00,-461.0
2011-02-05 11:30:00,-474.0
2011-02-05 12:00:00,-547.0
2011-02-05 12:30:00,-605.0
2011-02-05 13:00:00,-645.0
2011-02-05 13:30:00,-661.0
2011-02-05 14:00:00,-652.0
2011-02-05 14:30:00,-461.0
2011-02-05 15:00:00,-421.0
2011-02-05 15:22:00,-384.0
2011-02-05 15:30:00,-370.0
2011-02-05 16:00:00,-311.0
2011-02-05 16:30:00,-250.0
2011-02-06 11:30:00,-231.0
2011-02-06 12:00:00,-266.0
2011-02-06 12:30:00,-295.0
2011-02-06 13:00:00,-478.0
2011-02-06 13:30:00,-322.0
2011-02-06 14:00:00,-318.0
2011-02-06 14:30:00,-302.0
2011-02-06 15:00:00,-276.0
2011-02-06 15:30:00,-367.0
2011-02-06 16:00:00,-309.0
2011-02-06 16:19:00,-271.0
2011-02-06 16:30:00,-249.0
2011-02-07 11:30:00,-229.0
2011-02-07 12:00:00,-264.0
2011-02-08 10:30:00,-227.0
2011-02-08 11:00:00,-287.0
2011-02-08 11:30:00,-345.0
2011-02-08 12:00:00,-399.0
2011-02-08 12:30:00,-442.0
2011-02-08 13:00:00,-471.0
2011-02-08 13:30:00,-483.0
2011-02-08 14:00:00,-477.0
2011-02-08 14:30:00,-453.0
2011-02-08 15:00:00,-413.0
2011-02-08 15:30:00,-362.0
2011-02-08 16:00:00,-305.0
2011-02-08 16:30:00,-245.0
2011-02-11 10:30:00,-220.0
2011-02-11 11:00:00,-279.0
2011-02-11 11:30:00,-337.0
2011-02-11 12:00:00,-390.0
2011-02-11 12:30:00,-433.0
2011-02-11 13:00:00,-462.0
2011-02-11 13:30:00,-473.0
2011-02-11 14:00:00,-467.0
2011-02-11 14:30:00,-443.0
2011-02-11 15:00:00,-404.0
2011-02-11 15:13:00,-384.0
2011-02-11 15:16:00,-379.0
2011-02-11 15:20:00,-372.0
2011-02-11 15:30:00,-354.0
2011-02-11 16:00:00,-297.0
2011-02-11 16:13:00,-272.0
2011-02-11 16:30:00,-238.0
2011-02-11 16:38:00,-223.0
2011-02-12 10:30:00,-218.0
2011-02-12 11:00:00,-277.0
2011-02-12 11:30:00,-334.0
2011-02-12 12:00:00,-387.0
2011-02-12 12:30:00,-429.0
2011-02-12 13:00:00,-458.0
